lcl|ORF2:3430:3651,WP_231545310.1,76.712,73,17,0,1,73,1,73,7.30e-28,116,89.04
lcl|ORF2:3430:3651,WP_260369719.1,76.712,73,17,0,1,73,1,73,8.10e-28,115,89.04
lcl|ORF2:3430:3651,MBT8979411.1,73.973,73,19,0,1,73,1,73,8.16e-28,114,89.04
lcl|ORF2:3430:3651,MBM6986748.1,78.082,73,16,0,1,73,1,73,9.96e-28,115,87.67
lcl|ORF2:3430:3651,WP_236160703.1,76.712,73,17,0,1,73,1,73,1.16e-27,115,89.04
lcl|ORF2:3430:3651,WP_035172156.1,76.712,73,17,0,1,73,1,73,1.20e-27,115,89.04
lcl|ORF2:3430:3651,WP_231521615.1,76.712,73,17,0,1,73,1,73,1.22e-27,115,89.04
lcl|ORF2:3430:3651,CAH1705544.1,76.712,73,17,0,1,73,1,73,1.23e-27,115,89.04
lcl|ORF2:3430:3651,WP_242073859.1,76.712,73,17,0,1,73,1,73,1.25e-27,115,89.04
lcl|ORF2:3430:3651,WP_231520038.1,76.712,73,17,0,1,73,1,73,1.26e-27,115,89.04
lcl|ORF2:3430:3651,WP_231529960.1,76.712,73,17,0,1,73,1,73,1.26e-27,115,89.04
lcl|ORF2:3430:3651,WP_236152677.1,76.712,73,17,0,1,73,1,73,1.27e-27,115,89.04
lcl|ORF2:3430:3651,WP_231549061.1,76.712,73,17,0,1,73,1,73,1.27e-27,115,89.04
lcl|ORF2:3430:3651,WP_236150325.1,76.712,73,17,0,1,73,1,73,1.27e-27,115,89.04
lcl|ORF2:3430:3651,WP_035162402.1,76.712,73,17,0,1,73,1,73,1.27e-27,115,89.04
lcl|ORF2:3430:3651,WP_260262681.1,76.712,73,17,0,1,73,1,73,1.27e-27,115,89.04
lcl|ORF2:3430:3651,WP_231543656.1,76.712,73,17,0,1,73,1,73,1.28e-27,115,89.04
lcl|ORF2:3430:3651,WP_271026198.1,76.712,73,17,0,1,73,1,73,1.28e-27,115,89.04
lcl|ORF2:3430:3651,WP_130137663.1,76.712,73,17,0,1,73,1,73,1.28e-27,115,89.04
lcl|ORF2:3430:3651,WP_236155224.1,76.712,73,17,0,1,73,1,73,1.28e-27,115,89.04
lcl|ORF2:3430:3651,WP_231526007.1,76.712,73,17,0,1,73,1,73,1.28e-27,115,89.04
lcl|ORF2:3430:3651,WP_025896170.1,76.712,73,17,0,1,73,1,73,1.31e-27,115,89.04
lcl|ORF2:3430:3651,WP_231524598.1,76.712,73,17,0,1,73,1,73,1.32e-27,115,89.04
lcl|ORF2:3430:3651,WP_231535553.1,76.712,73,17,0,1,73,1,73,1.32e-27,115,89.04
lcl|ORF2:3430:3651,WP_059217198.1,75.342,73,18,0,1,73,1,73,2.06e-27,114,89.04
lcl|ORF2:3430:3651,MBT9035172.1,75.342,73,18,0,1,73,1,73,3.77e-27,114,89.04
lcl|ORF2:3430:3651,MBT9004707.1,75.342,73,18,0,1,73,1,73,3.81e-27,114,89.04
lcl|ORF2:3430:3651,WP_011678544.1,75.342,73,18,0,1,73,1,73,3.96e-27,114,89.04
lcl|ORF2:3430:3651,WP_271016923.1,75.342,73,18,0,1,73,1,73,3.96e-27,114,89.04
lcl|ORF2:3430:3651,MBT9079376.1,75.342,73,18,0,1,73,1,73,4.00e-27,114,89.04
lcl|ORF2:3430:3651,WP_089120034.1,75.342,73,18,0,1,73,1,73,4.04e-27,114,89.04
lcl|ORF2:3430:3651,MBT9086436.1,75.342,73,18,0,1,73,1,73,4.04e-27,114,89.04
lcl|ORF2:3430:3651,WP_271027709.1,75.342,73,18,0,1,73,1,73,4.08e-27,114,89.04
lcl|ORF2:3430:3651,MBT8804039.1,75.342,73,18,0,1,73,1,73,4.08e-27,114,89.04
lcl|ORF2:3430:3651,WP_114893988.1,75.342,73,18,0,1,73,1,73,4.08e-27,114,89.04
lcl|ORF2:3430:3651,WP_176270919.1,75.342,73,18,0,1,73,1,73,4.16e-27,114,89.04
lcl|ORF2:3430:3651,WP_231546103.1,75.342,73,18,0,1,73,1,73,4.20e-27,114,89.04
lcl|ORF2:3430:3651,MBT8811961.1,75.342,73,18,0,1,73,1,73,4.20e-27,114,89.04
lcl|ORF2:3430:3651,MBT8886266.1,75.342,73,18,0,1,73,1,73,4.20e-27,114,89.04
lcl|ORF2:3430:3651,MBT8848415.1,75.342,73,18,0,1,73,1,73,4.24e-27,114,89.04
lcl|ORF2:3430:3651,WP_156301408.1,75.342,73,18,0,1,73,1,73,4.28e-27,114,89.04
lcl|ORF2:3430:3651,WP_289433638.1,75.342,73,18,0,1,73,1,73,4.28e-27,114,89.04
lcl|ORF2:3430:3651,MBT8859415.1,75.342,73,18,0,1,73,1,73,4.36e-27,114,89.04
lcl|ORF2:3430:3651,MCI1231584.1,75.342,73,18,0,1,73,1,73,4.36e-27,114,89.04
lcl|ORF2:3430:3651,MBT8943209.1,75.342,73,18,0,1,73,1,73,4.45e-27,114,89.04
lcl|ORF2:3430:3651,MBT8834187.1,75.342,73,18,0,1,73,1,73,4.45e-27,114,89.04
lcl|ORF2:3430:3651,MCI6269944.1,75.342,73,18,0,1,73,1,73,4.58e-27,114,89.04
lcl|ORF2:3430:3651,MCT3498814.1,71.233,73,19,1,1,73,1,71,4.89e-27,103,84.93
lcl|ORF2:3430:3651,MBT9055697.1,73.973,73,19,0,1,73,1,73,5.62e-27,113,89.04
lcl|ORF2:3430:3651,WP_077301464.1,73.973,73,19,0,1,73,1,73,5.67e-27,113,89.04
lcl|ORF2:3430:3651,MBT8805549.1,73.973,73,19,0,1,73,1,73,5.73e-27,113,89.04
lcl|ORF2:3430:3651,MBT9075034.1,73.973,73,19,0,1,73,1,73,5.73e-27,113,89.04
lcl|ORF2:3430:3651,MBT8872057.1,73.973,73,19,0,1,73,1,73,5.73e-27,113,89.04
lcl|ORF2:3430:3651,MBT8807098.1,73.973,73,19,0,1,73,1,73,5.84e-27,113,89.04
lcl|ORF2:3430:3651,WP_215481139.1,73.973,73,19,0,1,73,1,73,6.07e-27,113,89.04
lcl|ORF3:3856:4011,WP_270237906.1,80.392,51,10,0,1,51,141,191,1.56e-16,82.8,88.24
lcl|ORF3:3856:4011,MCD5565511.1,80.392,51,10,0,1,51,101,151,1.67e-16,82.8,88.24
lcl|ORF3:3856:4011,WP_231525161.1,80.392,51,10,0,1,51,143,193,1.67e-16,82.8,88.24
lcl|ORF3:3856:4011,WP_231524280.1,80.392,51,10,0,1,51,143,193,1.67e-16,82.8,88.24
lcl|ORF3:3856:4011,WP_002880099.1,80.392,51,10,0,1,51,143,193,1.67e-16,82.8,88.24
lcl|ORF3:3856:4011,WP_231530373.1,80.392,51,10,0,1,51,143,193,1.67e-16,82.8,88.24
lcl|ORF3:3856:4011,WP_269323832.1,80.392,51,10,0,1,51,130,180,1.69e-16,82.8,88.24
lcl|ORF3:3856:4011,WP_099279017.1,80.392,51,10,0,1,51,141,191,1.69e-16,82.8,88.24
lcl|ORF3:3856:4011,WP_231543656.1,80.392,51,10,0,1,51,143,193,1.69e-16,82.8,88.24
lcl|ORF3:3856:4011,WP_130137663.1,80.392,51,10,0,1,51,143,193,1.69e-16,82.8,88.24
lcl|ORF3:3856:4011,MBT8915788.1,80.392,51,10,0,1,51,141,191,1.70e-16,82.8,88.24
lcl|ORF3:3856:4011,SUY98300.1,80.392,51,10,0,1,51,141,191,1.70e-16,82.8,88.24
lcl|ORF3:3856:4011,WP_011544187.1,80.392,51,10,0,1,51,141,191,1.70e-16,82.8,88.24
lcl|ORF3:3856:4011,WP_206350272.1,80.392,51,10,0,1,51,143,193,1.70e-16,82.8,88.24
lcl|ORF3:3856:4011,WP_035172156.1,80.392,51,10,0,1,51,143,193,1.70e-16,82.8,88.24
lcl|ORF3:3856:4011,WP_231534026.1,80.392,51,10,0,1,51,143,193,1.70e-16,82.8,88.24
lcl|ORF3:3856:4011,WP_138463848.1,80.392,51,10,0,1,51,143,193,1.70e-16,82.8,88.24
lcl|ORF3:3856:4011,MCD5467611.1,80.392,51,10,0,1,51,124,174,1.79e-16,82.8,88.24
lcl|ORF3:3856:4011,WP_231544887.1,80.392,51,10,0,1,51,141,191,1.79e-16,82.8,88.24
lcl|ORF3:3856:4011,WP_072547667.1,80.392,51,10,0,1,51,141,191,1.79e-16,82.8,88.24
lcl|ORF3:3856:4011,WP_191669674.1,80.392,51,10,0,1,51,143,193,1.79e-16,82.8,88.24
lcl|ORF3:3856:4011,MBT8911091.1,80.392,51,10,0,1,51,141,191,1.81e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_118979946.1,80.392,51,10,0,1,51,141,191,1.81e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_231537070.1,80.392,51,10,0,1,51,143,193,1.81e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_231538952.1,80.392,51,10,0,1,51,143,193,1.81e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_013440082.1,80.392,51,10,0,1,51,143,193,1.81e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_248563591.1,80.392,51,10,0,1,51,143,193,1.81e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_279282721.1,80.392,51,10,0,1,51,143,193,1.81e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_260262681.1,80.392,51,10,0,1,51,143,193,1.81e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_130183603.1,80.392,51,10,0,1,51,143,193,1.81e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_064081681.1,80.392,51,10,0,1,51,143,193,1.81e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_231527321.1,80.392,51,10,0,1,51,143,193,1.81e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_035165197.1,80.392,51,10,0,1,51,143,193,1.81e-16,82.4,88.24
lcl|ORF3:3856:4011,AZA15540.1,80.392,51,10,0,1,51,143,193,1.82e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_260265440.1,80.392,51,10,0,1,51,143,193,1.82e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_269322864.1,80.392,51,10,0,1,51,125,175,1.86e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_003620315.1,80.392,51,10,0,1,51,141,191,1.86e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_076026554.1,80.392,51,10,0,1,51,141,191,1.86e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT8918266.1,80.392,51,10,0,1,51,141,191,1.86e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_260272226.1,80.392,51,10,0,1,51,141,191,1.86e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_236150325.1,80.392,51,10,0,1,51,143,193,1.86e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_035162402.1,80.392,51,10,0,1,51,143,193,1.86e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_231547380.1,80.392,51,10,0,1,51,143,193,1.86e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_231535553.1,80.392,51,10,0,1,51,143,193,1.86e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_276212218.1,80.392,51,10,0,1,51,143,193,1.86e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT8920336.1,80.392,51,10,0,1,51,141,191,1.90e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT8924521.1,80.392,51,10,0,1,51,141,191,1.90e-16,82.4,88.24
lcl|ORF3:3856:4011,TXJ86398.1,80.392,51,10,0,1,51,141,191,1.90e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT8895824.1,80.392,51,10,0,1,51,141,191,1.90e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_308858483.1,80.392,51,10,0,1,51,143,193,1.90e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_231549061.1,80.392,51,10,0,1,51,143,193,1.90e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_231520038.1,80.392,51,10,0,1,51,143,193,1.90e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_236155224.1,80.392,51,10,0,1,51,143,193,1.90e-16,82.4,88.24
lcl|ORF3:3856:4011,MCD5492381.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_231548199.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT8906484.1,80.392,51,10,0,1,51,141,191,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_260269255.1,80.392,51,10,0,1,51,141,191,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT8849459.1,80.392,51,10,0,1,51,141,191,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT8934214.1,80.392,51,10,0,1,51,141,191,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT8905024.1,80.392,51,10,0,1,51,141,191,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_231546618.1,80.392,51,10,0,1,51,141,191,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_216698261.1,80.392,51,10,0,1,51,141,191,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT9060198.1,80.392,51,10,0,1,51,141,191,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT8940436.1,80.392,51,10,0,1,51,141,191,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_003623621.1,80.392,51,10,0,1,51,141,191,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT8913743.1,80.392,51,10,0,1,51,141,191,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT8926524.1,80.392,51,10,0,1,51,141,191,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT8898867.1,80.392,51,10,0,1,51,141,191,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_231535213.1,80.392,51,10,0,1,51,141,191,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT8928040.1,80.392,51,10,0,1,51,141,191,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_231546103.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT8811961.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_236152677.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_025896170.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_215481139.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_232557857.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,MBM6986748.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_231523484.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_176270919.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT8943209.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT8834187.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_231524598.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_086355734.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_236153444.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,MDD6420235.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_138490909.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,MCI6269944.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_242073859.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT8859415.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_014565263.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_236164746.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_016396849.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_231529960.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_231541274.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_231526007.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,CAH1705544.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_231547070.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,WP_236154436.1,80.392,51,10,0,1,51,143,193,1.91e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT8802447.1,80.392,51,10,0,1,51,141,191,1.93e-16,82.4,88.24
lcl|ORF3:3856:4011,MBT9079376.1,80.392,51,10,0,1,51,143,193,1.93e-16,82.4,88.24
lcl|ORF4:4054:4278,MBT8996793.1,89.189,74,8,0,1,74,209,282,2.45e-38,140,94.59
lcl|ORF4:4054:4278,MBT8979411.1,89.189,74,8,0,1,74,209,282,7.45e-38,140,94.59
lcl|ORF4:4054:4278,GHN29996.1,89.189,74,8,0,1,74,209,282,1.23e-37,140,94.59
lcl|ORF4:4054:4278,WP_260369719.1,89.189,74,8,0,1,74,209,282,1.10e-36,140,94.59
lcl|ORF4:4054:4278,MCD5434941.1,89.189,74,8,0,1,74,209,282,1.26e-36,140,94.59
lcl|ORF4:4054:4278,MCT3499248.1,89.189,74,8,0,1,74,138,211,1.27e-36,140,94.59
lcl|ORF4:4054:4278,WP_260279728.1,89.189,74,8,0,1,74,146,219,1.58e-36,140,94.59
lcl|ORF4:4054:4278,WP_289933973.1,89.189,74,8,0,1,74,209,282,3.74e-36,139,94.59
lcl|ORF4:4054:4278,MCD5462308.1,89.189,74,8,0,1,74,207,280,4.66e-36,139,94.59
lcl|ORF4:4054:4278,MBT9028924.1,89.189,74,8,0,1,74,207,280,4.74e-36,139,94.59
lcl|ORF4:4054:4278,MBT8808634.1,89.189,74,8,0,1,74,207,280,4.74e-36,139,94.59
lcl|ORF4:4054:4278,MBT8931194.1,89.189,74,8,0,1,74,207,280,4.79e-36,139,94.59
lcl|ORF4:4054:4278,MBT8805549.1,89.189,74,8,0,1,74,209,282,4.83e-36,139,94.59
lcl|ORF4:4054:4278,MBT9075034.1,89.189,74,8,0,1,74,209,282,4.83e-36,139,94.59
lcl|ORF4:4054:4278,WP_016396849.1,89.189,74,8,0,1,74,209,282,4.83e-36,139,94.59
lcl|ORF4:4054:4278,MDD6720044.1,89.189,74,8,0,1,74,207,280,4.88e-36,139,94.59
lcl|ORF4:4054:4278,MBT9043087.1,89.189,74,8,0,1,74,207,280,4.88e-36,139,94.59
lcl|ORF4:4054:4278,WP_270448127.1,89.189,74,8,0,1,74,209,282,4.88e-36,139,94.59
lcl|ORF4:4054:4278,WP_260272226.1,89.189,74,8,0,1,74,207,280,4.93e-36,139,94.59
lcl|ORF4:4054:4278,MBT9031445.1,89.189,74,8,0,1,74,207,280,4.93e-36,139,94.59
lcl|ORF4:4054:4278,WP_077301464.1,89.189,74,8,0,1,74,209,282,4.93e-36,139,94.59
lcl|ORF4:4054:4278,WP_114893988.1,89.189,74,8,0,1,74,209,282,4.93e-36,139,94.59
lcl|ORF4:4054:4278,WP_072547667.1,89.189,74,8,0,1,74,207,280,4.98e-36,139,94.59
lcl|ORF4:4054:4278,WP_156301408.1,89.189,74,8,0,1,74,209,282,4.98e-36,139,94.59
lcl|ORF4:4054:4278,MBT8807098.1,89.189,74,8,0,1,74,209,282,4.98e-36,139,94.59
lcl|ORF4:4054:4278,MBT8872057.1,89.189,74,8,0,1,74,209,282,4.98e-36,139,94.59
lcl|ORF4:4054:4278,MBT9060198.1,89.189,74,8,0,1,74,207,280,5.03e-36,139,94.59
lcl|ORF4:4054:4278,WP_231546103.1,89.189,74,8,0,1,74,209,282,5.03e-36,139,94.59
lcl|ORF4:4054:4278,MCD5492381.1,89.189,74,8,0,1,74,209,282,5.05e-36,139,94.59
lcl|ORF4:4054:4278,MBT8849459.1,89.189,74,8,0,1,74,207,280,5.07e-36,139,94.59
lcl|ORF4:4054:4278,WP_089120034.1,89.189,74,8,0,1,74,209,282,5.07e-36,139,94.59
lcl|ORF4:4054:4278,WP_236152677.1,89.189,74,8,0,1,74,209,282,5.07e-36,139,94.59
lcl|ORF4:4054:4278,MBT9055697.1,89.189,74,8,0,1,74,209,282,5.07e-36,139,94.59
lcl|ORF4:4054:4278,MBT9035172.1,89.189,74,8,0,1,74,209,282,5.07e-36,139,94.59
lcl|ORF4:4054:4278,WP_236155224.1,89.189,74,8,0,1,74,209,282,5.07e-36,139,94.59
lcl|ORF4:4054:4278,WP_076026554.1,89.189,74,8,0,1,74,207,280,5.12e-36,139,94.59
lcl|ORF4:4054:4278,MBT9054175.1,89.189,74,8,0,1,74,207,280,5.12e-36,139,94.59
lcl|ORF4:4054:4278,MBT8901919.1,89.189,74,8,0,1,74,207,280,5.12e-36,139,94.59
lcl|ORF4:4054:4278,MBT8802447.1,89.189,74,8,0,1,74,207,280,5.12e-36,139,94.59
lcl|ORF4:4054:4278,MBT8905024.1,89.189,74,8,0,1,74,207,280,5.12e-36,139,94.59
lcl|ORF4:4054:4278,MBT8810271.1,89.189,74,8,0,1,74,207,280,5.12e-36,139,94.59
lcl|ORF4:4054:4278,MBT8811961.1,89.189,74,8,0,1,74,209,282,5.12e-36,139,94.59
lcl|ORF4:4054:4278,WP_236156654.1,89.189,74,8,0,1,74,209,282,5.12e-36,139,94.59
lcl|ORF4:4054:4278,WP_236153444.1,89.189,74,8,0,1,74,209,282,5.12e-36,139,94.59
lcl|ORF4:4054:4278,WP_271026198.1,89.189,74,8,0,1,74,209,282,5.12e-36,139,94.59
lcl|ORF4:4054:4278,WP_231547380.1,89.189,74,8,0,1,74,209,282,5.12e-36,139,94.59
lcl|ORF4:4054:4278,MBT8848415.1,89.189,74,8,0,1,74,209,282,5.12e-36,139,94.59
lcl|ORF4:4054:4278,MBT8940436.1,89.189,74,8,0,1,74,207,280,5.17e-36,139,94.59
lcl|ORF4:4054:4278,MBT8908138.1,89.189,74,8,0,1,74,207,280,5.17e-36,139,94.59
lcl|ORF4:4054:4278,MBT8957585.1,89.189,74,8,0,1,74,209,282,5.17e-36,139,94.59
lcl|ORF4:4054:4278,MBT9079376.1,89.189,74,8,0,1,74,209,282,5.17e-36,139,94.59
